Barcode,PrintPattern
s_008um_00400_00124-1,
s_008um_00606_00219-1,Pattern_3
s_008um_00677_00245-1,Pattern_3
s_008um_00546_00234-1,Pattern_3
s_008um_00729_00557-1,
s_008um_00720_00244-1,
s_008um_00673_00172-1,Pattern_3
s_008um_00494_00266-1,
s_008um_00018_00180-1,MCF10A_CTRL
s_008um_00481_00817-1,
s_008um_00385_00355-1,
s_008um_00703_00175-1,
s_008um_00149_00235-1,
s_008um_00727_00219-1,
s_008um_00721_00014-1,
s_008um_00339_00228-1,
s_008um_00086_00187-1,MCF10A_CTRL
s_008um_00546_00186-1,Pattern_3
s_008um_00643_00748-1,
s_008um_00188_00732-1,Fibroblast_CTRL
s_008um_00548_00214-1,Pattern_3
s_008um_00656_00097-1,Pattern_3
s_008um_00662_00528-1,
s_008um_00238_00502-1,
s_008um_00623_00276-1,Pattern_3
s_008um_00074_00146-1,MCF10A_CTRL
s_008um_00722_00036-1,
s_008um_00484_00131-1,
s_008um_00562_00351-1,
s_008um_00138_00640-1,
s_008um_00094_00779-1,Fibroblast_CTRL
s_008um_00511_00812-1,
s_008um_00514_00287-1,
s_008um_00737_00719-1,
s_008um_00553_00092-1,Pattern_3
s_008um_00089_00156-1,MCF10A_CTRL
s_008um_00516_00516-1,
s_008um_00240_00425-1,
s_008um_00129_00650-1,
s_008um_00597_00061-1,
s_008um_00772_00682-1,
s_008um_00703_00123-1,
s_008um_00198_00497-1,
s_008um_00121_00037-1,
s_008um_00594_00076-1,
s_008um_00494_00057-1,
s_008um_00253_00502-1,
s_008um_00161_00167-1,
s_008um_00653_00718-1,Random_3
s_008um_00746_00024-1,
s_008um_00671_00799-1,
s_008um_00215_00537-1,MCF7_CTRL
s_008um_00783_00650-1,
s_008um_00496_00647-1,
s_008um_00543_00511-1,
s_008um_00640_00644-1,Random_3
s_008um_00355_00123-1,
s_008um_00634_00707-1,Random_3
s_008um_00259_00518-1,
s_008um_00032_00275-1,MCF10A_CTRL
s_008um_00489_00043-1,
s_008um_00082_00290-1,MCF10A_CTRL
s_008um_00501_00582-1,
s_008um_00713_00187-1,
s_008um_00652_00625-1,Random_3
s_008um_00020_00242-1,MCF10A_CTRL
s_008um_00773_00259-1,
s_008um_00062_00777-1,Fibroblast_CTRL
s_008um_00468_00004-1,
s_008um_00467_00298-1,
s_008um_00777_00783-1,
s_008um_00262_00336-1,MCF7_CTRL
s_008um_00805_00383-1,
s_008um_00482_00054-1,
s_008um_00814_00225-1,
s_008um_00560_00673-1,Random_3
s_008um_00482_00612-1,
s_008um_00244_00580-1,
s_008um_00575_00549-1,Random_3
s_008um_00639_00787-1,
s_008um_00588_00119-1,Pattern_3
s_008um_00526_00750-1,
s_008um_00572_00702-1,Random_3
s_008um_00728_00031-1,
s_008um_00821_00225-1,
s_008um_00789_00331-1,
s_008um_00025_00183-1,MCF10A_CTRL
s_008um_00517_00334-1,
s_008um_00172_00661-1,
s_008um_00757_00635-1,
s_008um_00662_00805-1,
s_008um_00659_00537-1,
s_008um_00447_00109-1,
s_008um_00061_00261-1,MCF10A_CTRL
s_008um_00485_00124-1,
s_008um_00512_00098-1,
s_008um_00483_00096-1,
s_008um_00668_00716-1,
s_008um_00138_00777-1,Fibroblast_CTRL
s_008um_00179_00806-1,Fibroblast_CTRL
s_008um_00236_00785-1,Fibroblast_CTRL
s_008um_00700_00185-1,
s_008um_00760_00350-1,
s_008um_00570_00145-1,Pattern_3
s_008um_00121_00677-1,
s_008um_00409_00158-1,
s_008um_00748_00605-1,
s_008um_00544_00066-1,
s_008um_00734_00068-1,
s_008um_00668_00231-1,Pattern_3
s_008um_00447_00151-1,
s_008um_00538_00112-1,Pattern_3
s_008um_00670_00024-1,
s_008um_00544_00014-1,
s_008um_00139_00177-1,MCF10A_CTRL
s_008um_00560_00397-1,
s_008um_00755_00059-1,
s_008um_00508_00113-1,
s_008um_00599_00027-1,
s_008um_00654_00366-1,
s_008um_00198_00568-1,
s_008um_00590_00390-1,
s_008um_00170_00762-1,Fibroblast_CTRL
s_008um_00709_00077-1,
s_008um_00393_00281-1,
s_008um_00659_00260-1,Pattern_3
s_008um_00464_00268-1,
s_008um_00029_00237-1,MCF10A_CTRL
s_008um_00649_00225-1,Pattern_3
s_008um_00045_00221-1,MCF10A_CTRL
s_008um_00787_00178-1,
s_008um_00197_00530-1,
s_008um_00246_00448-1,
s_008um_00491_00777-1,
s_008um_00734_00668-1,
s_008um_00608_00313-1,
s_008um_00498_00563-1,
s_008um_00428_00020-1,
s_008um_00643_00074-1,
s_008um_00262_00379-1,MCF7_CTRL
s_008um_00614_00491-1,
s_008um_00585_00337-1,
s_008um_00545_00103-1,Pattern_3
s_008um_00768_00261-1,
s_008um_00722_00694-1,
s_008um_00684_00112-1,Pattern_3
s_008um_00602_00046-1,
s_008um_00075_00800-1,Fibroblast_CTRL
s_008um_00762_00619-1,
s_008um_00687_00244-1,Pattern_3
s_008um_00415_00059-1,
s_008um_00663_00300-1,
s_008um_00733_00212-1,
s_008um_00593_00726-1,Random_3
s_008um_00103_00172-1,MCF10A_CTRL
s_008um_00691_00751-1,
s_008um_00702_00107-1,
s_008um_00666_00722-1,
s_008um_00580_00807-1,
s_008um_00619_00062-1,
s_008um_00657_00549-1,Random_3
s_008um_00584_00690-1,Random_3
s_008um_00132_00805-1,Fibroblast_CTRL
s_008um_00670_00223-1,Pattern_3
s_008um_00522_00011-1,
s_008um_00563_00641-1,Random_3
s_008um_00649_00789-1,
s_008um_00057_00192-1,MCF10A_CTRL
s_008um_00566_00338-1,
s_008um_00236_00371-1,
s_008um_00246_00551-1,MCF7_CTRL
s_008um_00729_00531-1,
s_008um_00594_00026-1,
s_008um_00386_00527-1,
s_008um_00173_00505-1,MCF7_CTRL
s_008um_00538_00276-1,Pattern_3
s_008um_00601_00700-1,Random_3
s_008um_00085_00732-1,Fibroblast_CTRL
s_008um_00773_00128-1,
s_008um_00250_00298-1,MCF7_CTRL
s_008um_00047_00372-1,
s_008um_00211_00647-1,
s_008um_00223_00460-1,
s_008um_00151_00163-1,
s_008um_00644_00489-1,
s_008um_00599_00781-1,
s_008um_00680_00124-1,Pattern_3
s_008um_00680_00673-1,
s_008um_00536_00716-1,Random_3
s_008um_00775_00781-1,
s_008um_00758_00179-1,
s_008um_00310_00185-1,
s_008um_00091_00670-1,
s_008um_00249_00488-1,
s_008um_00770_00008-1,
s_008um_00272_00492-1,
s_008um_00546_00022-1,
s_008um_00613_00084-1,Pattern_3
s_008um_00661_00617-1,Random_3
s_008um_00147_00694-1,Fibroblast_CTRL
s_008um_00645_00561-1,Random_3
s_008um_00605_00801-1,
s_008um_00759_00676-1,
s_008um_00193_00507-1,
s_008um_00278_00669-1,
s_008um_00091_00710-1,Fibroblast_CTRL
s_008um_00492_00547-1,
s_008um_00076_00292-1,MCF10A_CTRL
s_008um_00568_00608-1,Random_3
s_008um_00706_00004-1,
s_008um_00741_00602-1,
s_008um_00617_00826-1,
s_008um_00158_00642-1,
s_008um_00250_00675-1,
s_008um_00629_00037-1,
s_008um_00544_00804-1,
s_008um_00510_00638-1,Random_3
s_008um_00343_00211-1,
s_008um_00069_00693-1,Fibroblast_CTRL
s_008um_00500_00664-1,
s_008um_00225_00796-1,Fibroblast_CTRL
s_008um_00806_00049-1,
s_008um_00575_00039-1,
s_008um_00468_00301-1,
s_008um_00767_00132-1,
s_008um_00013_00206-1,MCF10A_CTRL
s_008um_00633_00715-1,Random_3
s_008um_00652_00623-1,Random_3
s_008um_00088_00703-1,Fibroblast_CTRL
s_008um_00471_00762-1,
s_008um_00127_00608-1,
s_008um_00759_00210-1,
s_008um_00009_00764-1,Fibroblast_CTRL
s_008um_00633_00742-1,Random_3
s_008um_00275_00443-1,
s_008um_00692_00581-1,
s_008um_00670_00690-1,
s_008um_00379_00014-1,
s_008um_00084_00749-1,Fibroblast_CTRL
s_008um_00296_00454-1,
s_008um_00141_00227-1,MCF10A_CTRL
s_008um_00790_00173-1,
s_008um_00181_00703-1,Fibroblast_CTRL
s_008um_00391_00213-1,
s_008um_00675_00596-1,
s_008um_00238_00099-1,
s_008um_00376_00517-1,
s_008um_00722_00254-1,
s_008um_00700_00671-1,
s_008um_00195_00508-1,
s_008um_00524_00176-1,
s_008um_00000_00196-1,MCF10A_CTRL
s_008um_00108_00733-1,Fibroblast_CTRL
s_008um_00117_00179-1,MCF10A_CTRL
s_008um_00725_00075-1,
s_008um_00314_00168-1,
s_008um_00276_00643-1,
s_008um_00603_00298-1,
s_008um_00624_00073-1,
s_008um_00604_00593-1,Random_3
s_008um_00651_00638-1,Random_3
s_008um_00493_00788-1,
s_008um_00649_00634-1,Random_3
s_008um_00414_00136-1,
s_008um_00136_00215-1,MCF10A_CTRL
s_008um_00011_00186-1,MCF10A_CTRL
s_008um_00585_00645-1,Random_3
s_008um_00577_00024-1,
s_008um_00766_00392-1,
s_008um_00382_00191-1,
s_008um_00728_00575-1,
s_008um_00221_00722-1,Fibroblast_CTRL
s_008um_00152_00416-1,
s_008um_00159_00802-1,Fibroblast_CTRL
s_008um_00636_00054-1,
s_008um_00250_00667-1,
s_008um_00556_00751-1,
s_008um_00759_00244-1,
s_008um_00153_00821-1,Fibroblast_CTRL
s_008um_00537_00078-1,
s_008um_00193_00822-1,Fibroblast_CTRL
s_008um_00631_00489-1,
s_008um_00638_00212-1,Pattern_3
s_008um_00557_00768-1,
s_008um_00099_00290-1,MCF10A_CTRL
s_008um_00544_00300-1,
s_008um_00734_00589-1,
s_008um_00654_00237-1,Pattern_3
s_008um_00676_00200-1,Pattern_3
s_008um_00196_00439-1,
s_008um_00481_00267-1,
s_008um_00477_00168-1,
s_008um_00532_00047-1,
s_008um_00780_00709-1,
s_008um_00795_00156-1,
s_008um_00648_00139-1,Pattern_3
s_008um_00592_00529-1,
s_008um_00414_00687-1,
s_008um_00312_00785-1,
s_008um_00032_00369-1,
s_008um_00471_00039-1,
s_008um_00755_00321-1,
s_008um_00736_00354-1,
s_008um_00469_00355-1,
s_008um_00158_00743-1,Fibroblast_CTRL
s_008um_00214_00732-1,Fibroblast_CTRL
s_008um_00202_00776-1,Fibroblast_CTRL
s_008um_00371_00671-1,
s_008um_00795_00209-1,
s_008um_00637_00708-1,Random_3
s_008um_00519_00273-1,
s_008um_00803_00258-1,
s_008um_00333_00516-1,
s_008um_00608_00532-1,
s_008um_00482_00107-1,
s_008um_00502_00687-1,
s_008um_00727_00276-1,
s_008um_00752_00168-1,
s_008um_00525_00578-1,Random_3
s_008um_00558_00632-1,Random_3
s_008um_00742_00569-1,
s_008um_00668_00299-1,
s_008um_00641_00316-1,
s_008um_00750_00334-1,
s_008um_00785_00396-1,
s_008um_00144_00420-1,
s_008um_00675_00664-1,
s_008um_00754_00345-1,
s_008um_00698_00644-1,
s_008um_00505_00246-1,
s_008um_00452_00275-1,
s_008um_00560_00139-1,Pattern_3
s_008um_00212_00660-1,
s_008um_00114_00819-1,Fibroblast_CTRL
s_008um_00517_00502-1,
s_008um_00620_00035-1,
s_008um_00085_00275-1,MCF10A_CTRL
s_008um_00221_00756-1,Fibroblast_CTRL
s_008um_00324_00288-1,
s_008um_00456_00060-1,
s_008um_00467_00592-1,
s_008um_00515_00265-1,
s_008um_00558_00620-1,Random_3
s_008um_00630_00684-1,Random_3
s_008um_00459_00154-1,
s_008um_00567_00125-1,Pattern_3
s_008um_00581_00025-1,
s_008um_00525_00826-1,
s_008um_00588_00287-1,Pattern_3
s_008um_00046_00213-1,MCF10A_CTRL
s_008um_00251_00264-1,
s_008um_00696_00083-1,
s_008um_00559_00344-1,
s_008um_00583_00690-1,Random_3
s_008um_00712_00766-1,
s_008um_00260_00214-1,
s_008um_00740_00253-1,
s_008um_00749_00100-1,
s_008um_00366_00356-1,
s_008um_00528_00522-1,
s_008um_00400_00263-1,
s_008um_00477_00366-1,
s_008um_00531_00750-1,
s_008um_00548_00026-1,
s_008um_00534_00754-1,
s_008um_00499_00284-1,
s_008um_00549_00534-1,
s_008um_00226_00088-1,
s_008um_00300_00157-1,
s_008um_00424_00235-1,
s_008um_00579_00664-1,Random_3
s_008um_00516_00537-1,
s_008um_00491_00533-1,
s_008um_00559_00093-1,Pattern_3
s_008um_00582_00306-1,
s_008um_00244_00619-1,
s_008um_00397_00245-1,
s_008um_00535_00754-1,
s_008um_00072_00201-1,MCF10A_CTRL
s_008um_00338_00547-1,
s_008um_00546_00485-1,
s_008um_00499_00680-1,
s_008um_00733_00265-1,
s_008um_00498_00662-1,
s_008um_00265_00641-1,
s_008um_00525_00611-1,Random_3
s_008um_00797_00628-1,
s_008um_00651_00136-1,Pattern_3
s_008um_00208_00720-1,Fibroblast_CTRL
s_008um_00801_00066-1,
s_008um_00647_00706-1,Random_3
s_008um_00502_00792-1,
s_008um_00048_00180-1,MCF10A_CTRL
s_008um_00056_00742-1,Fibroblast_CTRL
s_008um_00483_00630-1,
s_008um_00229_00733-1,Fibroblast_CTRL
s_008um_00597_00315-1,
s_008um_00141_00315-1,
s_008um_00030_00216-1,MCF10A_CTRL
s_008um_00224_00445-1,
s_008um_00734_00790-1,
s_008um_00503_00023-1,
s_008um_00589_00721-1,Random_3
s_008um_00514_00306-1,
s_008um_00744_00153-1,
s_008um_00796_00200-1,
s_008um_00608_00001-1,
s_008um_00201_00475-1,
s_008um_00714_00772-1,
s_008um_00542_00218-1,Pattern_3
s_008um_00062_00760-1,Fibroblast_CTRL
s_008um_00188_00312-1,
s_008um_00587_00736-1,Random_3
s_008um_00174_00209-1,
s_008um_00586_00199-1,Pattern_3
s_008um_00553_00029-1,
s_008um_00644_00199-1,Pattern_3
s_008um_00710_00567-1,
s_008um_00674_00095-1,Pattern_3
s_008um_00667_00215-1,Pattern_3
s_008um_00474_00019-1,
s_008um_00656_00534-1,
s_008um_00129_00815-1,Fibroblast_CTRL
s_008um_00630_00488-1,
s_008um_00679_00596-1,
s_008um_00429_00704-1,
s_008um_00102_00243-1,MCF10A_CTRL
s_008um_00393_00631-1,
s_008um_00036_00201-1,MCF10A_CTRL
s_008um_00585_00028-1,
s_008um_00131_00798-1,Fibroblast_CTRL
s_008um_00618_00625-1,Random_3
s_008um_00001_00139-1,MCF10A_CTRL
s_008um_00405_00130-1,
s_008um_00691_00350-1,
s_008um_00109_00234-1,MCF10A_CTRL
s_008um_00652_00803-1,
s_008um_00700_00699-1,
s_008um_00789_00255-1,
s_008um_00436_00242-1,
s_008um_00568_00200-1,Pattern_3
s_008um_00211_00250-1,
s_008um_00202_00476-1,
s_008um_00596_00132-1,Pattern_3
s_008um_00190_00187-1,
s_008um_00674_00798-1,
s_008um_00478_00555-1,
s_008um_00657_00024-1,
s_008um_00710_00789-1,
s_008um_00331_00384-1,
s_008um_00523_00015-1,
s_008um_00551_00046-1,
s_008um_00153_00211-1,MCF10A_CTRL
s_008um_00501_00048-1,
s_008um_00665_00559-1,
s_008um_00442_00286-1,
s_008um_00134_00194-1,MCF10A_CTRL
s_008um_00493_00612-1,
s_008um_00124_00164-1,
s_008um_00613_00096-1,Pattern_3
s_008um_00683_00646-1,
s_008um_00586_00731-1,Random_3
s_008um_00811_00147-1,
s_008um_00472_00566-1,
s_008um_00592_00602-1,Random_3
s_008um_00001_00260-1,MCF10A_CTRL
s_008um_00654_00243-1,Pattern_3
s_008um_00696_00257-1,
s_008um_00246_00257-1,
s_008um_00681_00093-1,Pattern_3
s_008um_00666_00179-1,Pattern_3
s_008um_00522_00129-1,
s_008um_00683_00244-1,Pattern_3
s_008um_00604_00073-1,
s_008um_00603_00561-1,Random_3
s_008um_00203_00674-1,
s_008um_00116_00711-1,Fibroblast_CTRL
s_008um_00078_00194-1,MCF10A_CTRL
s_008um_00744_00631-1,
s_008um_00428_00670-1,
s_008um_00191_00691-1,Fibroblast_CTRL
s_008um_00638_00559-1,Random_3
s_008um_00728_00549-1,
s_008um_00068_00154-1,MCF10A_CTRL
s_008um_00166_00800-1,Fibroblast_CTRL
s_008um_00723_00650-1,
s_008um_00732_00714-1,
s_008um_00551_00339-1,
s_008um_00750_00294-1,
s_008um_00711_00043-1,
s_008um_00658_00327-1,
s_008um_00479_00166-1,
s_008um_00709_00730-1,
s_008um_00044_00180-1,MCF10A_CTRL
s_008um_00360_00412-1,
s_008um_00674_00526-1,
s_008um_00712_00509-1,
s_008um_00037_00733-1,Fibroblast_CTRL
s_008um_00187_00763-1,Fibroblast_CTRL
s_008um_00732_00056-1,
s_008um_00218_00711-1,Fibroblast_CTRL
s_008um_00112_00738-1,Fibroblast_CTRL
s_008um_00581_00632-1,Random_3
s_008um_00276_00779-1,
s_008um_00548_00680-1,Random_3
s_008um_00536_00667-1,Random_3
s_008um_00532_00745-1,Random_3
s_008um_00297_00198-1,
s_008um_00522_00087-1,
s_008um_00718_00669-1,
s_008um_00047_00271-1,MCF10A_CTRL
s_008um_00448_00654-1,
s_008um_00656_00577-1,Random_3
s_008um_00011_00249-1,MCF10A_CTRL
s_008um_00274_00513-1,
s_008um_00777_00004-1,
s_008um_00126_00189-1,MCF10A_CTRL
s_008um_00732_00582-1,
s_008um_00699_00288-1,
s_008um_00402_00218-1,
s_008um_00156_00257-1,
s_008um_00750_00116-1,
s_008um_00049_00189-1,MCF10A_CTRL
s_008um_00566_00760-1,
s_008um_00434_00090-1,
s_008um_00797_00213-1,
s_008um_00520_00158-1,
s_008um_00623_00207-1,Pattern_3
s_008um_00156_00658-1,
s_008um_00682_00566-1,
s_008um_00554_00523-1,
s_008um_00645_00380-1,
s_008um_00518_00499-1,
s_008um_00662_00684-1,Random_3
s_008um_00752_00698-1,
s_008um_00099_00627-1,
s_008um_00754_00145-1,
s_008um_00717_00767-1,
s_008um_00079_00712-1,Fibroblast_CTRL
s_008um_00552_00052-1,
s_008um_00544_00716-1,Random_3
s_008um_00065_00193-1,MCF10A_CTRL
s_008um_00693_00351-1,
s_008um_00528_00821-1,
s_008um_00705_00097-1,
s_008um_00461_00806-1,
s_008um_00326_00518-1,
s_008um_00278_00352-1,
s_008um_00445_00623-1,
s_008um_00443_00638-1,
s_008um_00057_00188-1,MCF10A_CTRL
s_008um_00554_00792-1,
s_008um_00681_00086-1,Pattern_3
s_008um_00724_00270-1,
s_008um_00614_00114-1,Pattern_3
s_008um_00781_00030-1,
s_008um_00258_00445-1,
s_008um_00648_00524-1,
s_008um_00530_00170-1,
s_008um_00163_00800-1,Fibroblast_CTRL
s_008um_00620_00736-1,Random_3
s_008um_00659_00816-1,
s_008um_00681_00631-1,
s_008um_00616_00409-1,
s_008um_00608_00831-1,
s_008um_00669_00219-1,Pattern_3
s_008um_00500_00037-1,
s_008um_00094_00775-1,Fibroblast_CTRL
s_008um_00476_00737-1,
s_008um_00205_00685-1,Fibroblast_CTRL
s_008um_00732_00210-1,
s_008um_00635_00704-1,Random_3
s_008um_00699_00755-1,
s_008um_00218_00215-1,
s_008um_00244_00690-1,Fibroblast_CTRL
s_008um_00089_00695-1,Fibroblast_CTRL
s_008um_00742_00605-1,
s_008um_00765_00082-1,
s_008um_00778_00337-1,
s_008um_00693_00280-1,
s_008um_00534_00658-1,Random_3
s_008um_00749_00223-1,
s_008um_00442_00073-1,
s_008um_00530_00359-1,
s_008um_00589_00696-1,Random_3
s_008um_00488_00250-1,
s_008um_00600_00097-1,Pattern_3
s_008um_00774_00642-1,
s_008um_00111_00197-1,MCF10A_CTRL
s_008um_00574_00048-1,
s_008um_00166_00787-1,Fibroblast_CTRL
s_008um_00549_00374-1,
s_008um_00619_00075-1,
s_008um_00721_00678-1,
s_008um_00049_00192-1,MCF10A_CTRL
s_008um_00534_00672-1,Random_3
s_008um_00700_00219-1,
s_008um_00022_00250-1,MCF10A_CTRL
s_008um_00226_00112-1,
s_008um_00506_00653-1,
s_008um_00579_00599-1,Random_3
s_008um_00699_00529-1,
s_008um_00147_00136-1,
s_008um_00342_00507-1,
s_008um_00108_00179-1,MCF10A_CTRL
s_008um_00641_00751-1,
s_008um_00614_00797-1,
s_008um_00615_00775-1,
s_008um_00673_00725-1,
s_008um_00624_00773-1,
s_008um_00737_00517-1,
s_008um_00436_00306-1,
s_008um_00465_00701-1,
s_008um_00585_00563-1,Random_3
s_008um_00624_00297-1,
s_008um_00595_00673-1,Random_3
s_008um_00692_00003-1,
s_008um_00482_00181-1,
s_008um_00764_00377-1,
s_008um_00144_00256-1,
s_008um_00750_00754-1,
s_008um_00262_00081-1,
s_008um_00563_00313-1,
s_008um_00623_00029-1,
s_008um_00164_00800-1,Fibroblast_CTRL
s_008um_00179_00243-1,
s_008um_00106_00164-1,MCF10A_CTRL
s_008um_00688_00108-1,Pattern_3
s_008um_00134_00294-1,
s_008um_00487_00619-1,
s_008um_00790_00045-1,
s_008um_00688_00770-1,
s_008um_00556_00819-1,
s_008um_00625_00697-1,Random_3
s_008um_00560_00740-1,
s_008um_00068_00805-1,Fibroblast_CTRL
s_008um_00467_00095-1,
s_008um_00679_00513-1,
s_008um_00738_00183-1,
s_008um_00006_00181-1,MCF10A_CTRL
s_008um_00792_00198-1,
s_008um_00505_00642-1,
s_008um_00454_00635-1,
s_008um_00763_00509-1,
s_008um_00111_00743-1,Fibroblast_CTRL
s_008um_00698_00742-1,
s_008um_00596_00186-1,Pattern_3
s_008um_00651_00639-1,Random_3
s_008um_00647_00629-1,Random_3
s_008um_00604_00107-1,Pattern_3
s_008um_00564_00106-1,Pattern_3
s_008um_00727_00011-1,
s_008um_00455_00137-1,
s_008um_00292_00745-1,
s_008um_00569_00385-1,
s_008um_00073_00710-1,Fibroblast_CTRL
s_008um_00246_00536-1,MCF7_CTRL
s_008um_00227_00653-1,
s_008um_00625_00190-1,Pattern_3
s_008um_00494_00641-1,
s_008um_00169_00701-1,Fibroblast_CTRL
s_008um_00115_00719-1,Fibroblast_CTRL
s_008um_00812_00146-1,
s_008um_00445_00269-1,
s_008um_00573_00130-1,Pattern_3
s_008um_00684_00761-1,
s_008um_00016_00638-1,
s_008um_00545_00317-1,
s_008um_00138_00782-1,Fibroblast_CTRL
s_008um_00679_00664-1,
s_008um_00667_00684-1,
s_008um_00293_00338-1,
s_008um_00517_00642-1,Random_3
s_008um_00516_00134-1,
s_008um_00476_00255-1,
s_008um_00581_00772-1,
s_008um_00577_00628-1,Random_3
s_008um_00107_00215-1,MCF10A_CTRL
s_008um_00350_00187-1,
s_008um_00545_00705-1,Random_3
s_008um_00655_00385-1,
s_008um_00212_00823-1,Fibroblast_CTRL
s_008um_00062_00134-1,MCF10A_CTRL
s_008um_00575_00019-1,
s_008um_00610_00283-1,Pattern_3
s_008um_00194_00722-1,Fibroblast_CTRL
s_008um_00569_00061-1,
s_008um_00629_00120-1,Pattern_3
s_008um_00739_00252-1,
s_008um_00512_00297-1,
s_008um_00616_00019-1,
s_008um_00702_00591-1,
s_008um_00632_00161-1,Pattern_3
s_008um_00662_00294-1,
s_008um_00251_00491-1,
s_008um_00396_00510-1,
s_008um_00490_00242-1,
s_008um_00684_00536-1,
s_008um_00576_00659-1,Random_3
s_008um_00058_00220-1,MCF10A_CTRL
s_008um_00087_00691-1,Fibroblast_CTRL
s_008um_00714_00327-1,
s_008um_00211_00457-1,
s_008um_00333_00586-1,
s_008um_00282_00406-1,
s_008um_00627_00251-1,Pattern_3
s_008um_00267_00341-1,MCF7_CTRL
s_008um_00771_00680-1,
s_008um_00661_00629-1,Random_3
s_008um_00617_00783-1,
s_008um_00739_00589-1,
s_008um_00532_00022-1,
s_008um_00483_00285-1,
s_008um_00501_00222-1,
s_008um_00441_00265-1,
s_008um_00760_00272-1,
s_008um_00756_00137-1,
s_008um_00607_00097-1,Pattern_3
s_008um_00293_00539-1,
s_008um_00129_00127-1,
s_008um_00233_00039-1,
s_008um_00528_00368-1,
s_008um_00483_00304-1,
s_008um_00763_00319-1,
s_008um_00639_00548-1,Random_3
s_008um_00656_00186-1,Pattern_3
s_008um_00730_00020-1,
s_008um_00581_00330-1,
s_008um_00211_00683-1,Fibroblast_CTRL
s_008um_00719_00295-1,
s_008um_00551_00733-1,Random_3
s_008um_00586_00350-1,
s_008um_00263_00459-1,
s_008um_00709_00518-1,
s_008um_00771_00697-1,
s_008um_00647_00031-1,
s_008um_00627_00172-1,Pattern_3
s_008um_00569_00776-1,
s_008um_00159_00536-1,
s_008um_00523_00787-1,
s_008um_00524_00003-1,
s_008um_00588_00533-1,
s_008um_00259_00565-1,
s_008um_00405_00149-1,
s_008um_00622_00057-1,
s_008um_00644_00620-1,Random_3
s_008um_00180_00448-1,
s_008um_00404_00145-1,
s_008um_00499_00587-1,
s_008um_00643_00151-1,Pattern_3
s_008um_00757_00670-1,
s_008um_00405_00190-1,
s_008um_00505_00309-1,
s_008um_00022_00816-1,Fibroblast_CTRL
s_008um_00597_00598-1,Random_3
s_008um_00582_00245-1,Pattern_3
s_008um_00226_00369-1,
s_008um_00198_00714-1,Fibroblast_CTRL
s_008um_00573_00805-1,
s_008um_00201_00600-1,
s_008um_00191_00491-1,
s_008um_00451_00685-1,
s_008um_00253_00479-1,
s_008um_00071_00183-1,MCF10A_CTRL
s_008um_00162_00706-1,Fibroblast_CTRL
s_008um_00606_00087-1,Pattern_3
s_008um_00744_00156-1,
s_008um_00498_00063-1,
s_008um_00651_00100-1,Pattern_3
s_008um_00681_00103-1,Pattern_3
s_008um_00589_00352-1,
s_008um_00480_00199-1,
s_008um_00640_00043-1,
s_008um_00167_00271-1,
s_008um_00700_00199-1,
s_008um_00668_00743-1,
s_008um_00552_00750-1,
s_008um_00460_00144-1,
s_008um_00535_00576-1,Random_3
s_008um_00617_00701-1,Random_3
s_008um_00587_00531-1,
s_008um_00591_00066-1,
s_008um_00745_00677-1,
s_008um_00507_00740-1,
s_008um_00513_00586-1,Random_3
s_008um_00647_00765-1,
s_008um_00620_00733-1,Random_3
s_008um_00155_00609-1,
s_008um_00734_00615-1,
s_008um_00687_00568-1,
s_008um_00504_00749-1,
s_008um_00659_00002-1,
s_008um_00765_00644-1,
s_008um_00704_00808-1,
s_008um_00163_00680-1,Fibroblast_CTRL
s_008um_00829_00141-1,
s_008um_00630_00605-1,Random_3
s_008um_00548_00658-1,Random_3
s_008um_00475_00213-1,
s_008um_00585_00790-1,
s_008um_00445_00270-1,
s_008um_00621_00100-1,Pattern_3
s_008um_00627_00010-1,
s_008um_00523_00285-1,
s_008um_00102_00764-1,Fibroblast_CTRL
s_008um_00139_00172-1,
s_008um_00117_00141-1,
s_008um_00486_00602-1,
s_008um_00549_00184-1,Pattern_3
s_008um_00774_00630-1,
s_008um_00670_00073-1,
s_008um_00406_00189-1,
s_008um_00663_00649-1,Random_3
s_008um_00682_00730-1,
s_008um_00670_00819-1,
s_008um_00568_00649-1,Random_3
s_008um_00454_00165-1,
s_008um_00649_00181-1,Pattern_3
s_008um_00534_00379-1,
s_008um_00475_00145-1,
s_008um_00582_00824-1,
s_008um_00720_00341-1,
s_008um_00800_00148-1,
s_008um_00086_00177-1,MCF10A_CTRL
s_008um_00076_00208-1,MCF10A_CTRL
s_008um_00648_00604-1,Random_3
s_008um_00267_00253-1,
s_008um_00221_00739-1,Fibroblast_CTRL
s_008um_00469_00144-1,
s_008um_00742_00697-1,
s_008um_00271_00491-1,
s_008um_00501_00276-1,
s_008um_00514_00729-1,Random_3
s_008um_00291_00770-1,
s_008um_00117_00718-1,Fibroblast_CTRL
s_008um_00631_00348-1,
s_008um_00802_00272-1,
s_008um_00064_00139-1,MCF10A_CTRL
s_008um_00538_00529-1,
s_008um_00804_00228-1,
s_008um_00499_00711-1,
s_008um_00781_00124-1,
s_008um_00126_00199-1,MCF10A_CTRL
s_008um_00545_00267-1,Pattern_3
s_008um_00712_00550-1,
s_008um_00466_00537-1,
s_008um_00556_00639-1,Random_3
s_008um_00257_00781-1,Fibroblast_CTRL
